deck_id,deck_url,mtgo_url,placement,players,placement_of,deck_file
722104,https://www.mtgtop8.com/event?e=68945&d=722104&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68945&d=722104&f=cEDH,2,20,2/20,..\data\mtgtop8\deck_722104.txt
722105,https://www.mtgtop8.com/event?e=68945&d=722105&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68945&d=722105&f=cEDH,3,20,3/20,..\data\mtgtop8\deck_722105.txt
722106,https://www.mtgtop8.com/event?e=68945&d=722106&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68945&d=722106&f=cEDH,3,20,3/20,..\data\mtgtop8\deck_722106.txt
722107,https://www.mtgtop8.com/event?e=68945&d=722107&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68945&d=722107&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_722107.txt
722108,https://www.mtgtop8.com/event?e=68945&d=722108&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68945&d=722108&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_722108.txt
722109,https://www.mtgtop8.com/event?e=68945&d=722109&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68945&d=722109&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_722109.txt
722110,https://www.mtgtop8.com/event?e=68945&d=722110&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68945&d=722110&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_722110.txt
721911,https://www.mtgtop8.com/event?e=68916&d=721911&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68916&d=721911&f=cEDH,1,21,1/21,..\data\mtgtop8\deck_721911.txt
721912,https://www.mtgtop8.com/event?e=68916&d=721912&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68916&d=721912&f=cEDH,2,21,2/21,..\data\mtgtop8\deck_721912.txt
721913,https://www.mtgtop8.com/event?e=68916&d=721913&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68916&d=721913&f=cEDH,3,21,3/21,..\data\mtgtop8\deck_721913.txt
721914,https://www.mtgtop8.com/event?e=68916&d=721914&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68916&d=721914&f=cEDH,3,21,3/21,..\data\mtgtop8\deck_721914.txt
721915,https://www.mtgtop8.com/event?e=68916&d=721915&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68916&d=721915&f=cEDH,5,21,5/21,..\data\mtgtop8\deck_721915.txt
721916,https://www.mtgtop8.com/event?e=68916&d=721916&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68916&d=721916&f=cEDH,5,21,5/21,..\data\mtgtop8\deck_721916.txt
721917,https://www.mtgtop8.com/event?e=68916&d=721917&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68916&d=721917&f=cEDH,5,21,5/21,..\data\mtgtop8\deck_721917.txt
721918,https://www.mtgtop8.com/event?e=68916&d=721918&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68916&d=721918&f=cEDH,5,21,5/21,..\data\mtgtop8\deck_721918.txt
721075,https://www.mtgtop8.com/event?e=68818&d=721075&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68818&d=721075&f=cEDH,1,19,1/19,..\data\mtgtop8\deck_721075.txt
721076,https://www.mtgtop8.com/event?e=68818&d=721076&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68818&d=721076&f=cEDH,3,19,3/19,..\data\mtgtop8\deck_721076.txt
721077,https://www.mtgtop8.com/event?e=68818&d=721077&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68818&d=721077&f=cEDH,5,19,5/19,..\data\mtgtop8\deck_721077.txt
721078,https://www.mtgtop8.com/event?e=68818&d=721078&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68818&d=721078&f=cEDH,5,19,5/19,..\data\mtgtop8\deck_721078.txt
721079,https://www.mtgtop8.com/event?e=68818&d=721079&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68818&d=721079&f=cEDH,5,19,5/19,..\data\mtgtop8\deck_721079.txt
721088,https://www.mtgtop8.com/event?e=68820&d=721088&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68820&d=721088&f=cEDH,1,14,1/14,..\data\mtgtop8\deck_721088.txt
721089,https://www.mtgtop8.com/event?e=68820&d=721089&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68820&d=721089&f=cEDH,2,14,2/14,..\data\mtgtop8\deck_721089.txt
721090,https://www.mtgtop8.com/event?e=68820&d=721090&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68820&d=721090&f=cEDH,3,14,3/14,..\data\mtgtop8\deck_721090.txt
721091,https://www.mtgtop8.com/event?e=68820&d=721091&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68820&d=721091&f=cEDH,3,14,3/14,..\data\mtgtop8\deck_721091.txt
721067,https://www.mtgtop8.com/event?e=68817&d=721067&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68817&d=721067&f=cEDH,1,16,1/16,..\data\mtgtop8\deck_721067.txt
721068,https://www.mtgtop8.com/event?e=68817&d=721068&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68817&d=721068&f=cEDH,2,16,2/16,..\data\mtgtop8\deck_721068.txt
721069,https://www.mtgtop8.com/event?e=68817&d=721069&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68817&d=721069&f=cEDH,3,16,3/16,..\data\mtgtop8\deck_721069.txt
721070,https://www.mtgtop8.com/event?e=68817&d=721070&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68817&d=721070&f=cEDH,3,16,3/16,..\data\mtgtop8\deck_721070.txt
721071,https://www.mtgtop8.com/event?e=68817&d=721071&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68817&d=721071&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_721071.txt
721072,https://www.mtgtop8.com/event?e=68817&d=721072&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68817&d=721072&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_721072.txt
721073,https://www.mtgtop8.com/event?e=68817&d=721073&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68817&d=721073&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_721073.txt
721074,https://www.mtgtop8.com/event?e=68817&d=721074&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68817&d=721074&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_721074.txt
721080,https://www.mtgtop8.com/event?e=68819&d=721080&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68819&d=721080&f=cEDH,1,20,1/20,..\data\mtgtop8\deck_721080.txt
721081,https://www.mtgtop8.com/event?e=68819&d=721081&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68819&d=721081&f=cEDH,2,20,2/20,..\data\mtgtop8\deck_721081.txt
721082,https://www.mtgtop8.com/event?e=68819&d=721082&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68819&d=721082&f=cEDH,3,20,3/20,..\data\mtgtop8\deck_721082.txt
721083,https://www.mtgtop8.com/event?e=68819&d=721083&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68819&d=721083&f=cEDH,3,20,3/20,..\data\mtgtop8\deck_721083.txt
721084,https://www.mtgtop8.com/event?e=68819&d=721084&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68819&d=721084&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_721084.txt
721085,https://www.mtgtop8.com/event?e=68819&d=721085&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68819&d=721085&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_721085.txt
721086,https://www.mtgtop8.com/event?e=68819&d=721086&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68819&d=721086&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_721086.txt
721087,https://www.mtgtop8.com/event?e=68819&d=721087&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68819&d=721087&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_721087.txt
720550,https://www.mtgtop8.com/event?e=68753&d=720550&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68753&d=720550&f=cEDH,1,15,1/15,..\data\mtgtop8\deck_720550.txt
720551,https://www.mtgtop8.com/event?e=68753&d=720551&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68753&d=720551&f=cEDH,2,15,2/15,..\data\mtgtop8\deck_720551.txt
720552,https://www.mtgtop8.com/event?e=68753&d=720552&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68753&d=720552&f=cEDH,3,15,3/15,..\data\mtgtop8\deck_720552.txt
720553,https://www.mtgtop8.com/event?e=68753&d=720553&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68753&d=720553&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_720553.txt
720554,https://www.mtgtop8.com/event?e=68753&d=720554&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68753&d=720554&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_720554.txt
720734,https://www.mtgtop8.com/event?e=68778&d=720734&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68778&d=720734&f=cEDH,1,16,1/16,..\data\mtgtop8\deck_720734.txt
720735,https://www.mtgtop8.com/event?e=68778&d=720735&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68778&d=720735&f=cEDH,2,16,2/16,..\data\mtgtop8\deck_720735.txt
720736,https://www.mtgtop8.com/event?e=68778&d=720736&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68778&d=720736&f=cEDH,3,16,3/16,..\data\mtgtop8\deck_720736.txt
720737,https://www.mtgtop8.com/event?e=68778&d=720737&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68778&d=720737&f=cEDH,3,16,3/16,..\data\mtgtop8\deck_720737.txt
720738,https://www.mtgtop8.com/event?e=68778&d=720738&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68778&d=720738&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_720738.txt
720739,https://www.mtgtop8.com/event?e=68778&d=720739&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68778&d=720739&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_720739.txt
720740,https://www.mtgtop8.com/event?e=68778&d=720740&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68778&d=720740&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_720740.txt
720726,https://www.mtgtop8.com/event?e=68777&d=720726&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68777&d=720726&f=cEDH,1,15,1/15,..\data\mtgtop8\deck_720726.txt
720727,https://www.mtgtop8.com/event?e=68777&d=720727&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68777&d=720727&f=cEDH,2,15,2/15,..\data\mtgtop8\deck_720727.txt
720728,https://www.mtgtop8.com/event?e=68777&d=720728&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68777&d=720728&f=cEDH,3,15,3/15,..\data\mtgtop8\deck_720728.txt
720729,https://www.mtgtop8.com/event?e=68777&d=720729&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68777&d=720729&f=cEDH,3,15,3/15,..\data\mtgtop8\deck_720729.txt
720730,https://www.mtgtop8.com/event?e=68777&d=720730&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68777&d=720730&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_720730.txt
720731,https://www.mtgtop8.com/event?e=68777&d=720731&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68777&d=720731&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_720731.txt
720732,https://www.mtgtop8.com/event?e=68777&d=720732&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68777&d=720732&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_720732.txt
720733,https://www.mtgtop8.com/event?e=68777&d=720733&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68777&d=720733&f=cEDH,5,15,5/15,..\data\mtgtop8\deck_720733.txt
720365,https://www.mtgtop8.com/event?e=68726&d=720365&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68726&d=720365&f=cEDH,1,16,1/16,..\data\mtgtop8\deck_720365.txt
720366,https://www.mtgtop8.com/event?e=68726&d=720366&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68726&d=720366&f=cEDH,3,16,3/16,..\data\mtgtop8\deck_720366.txt
720367,https://www.mtgtop8.com/event?e=68726&d=720367&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68726&d=720367&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_720367.txt
720368,https://www.mtgtop8.com/event?e=68727&d=720368&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68727&d=720368&f=cEDH,1,16,1/16,..\data\mtgtop8\deck_720368.txt
720369,https://www.mtgtop8.com/event?e=68727&d=720369&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68727&d=720369&f=cEDH,2,16,2/16,..\data\mtgtop8\deck_720369.txt
720370,https://www.mtgtop8.com/event?e=68727&d=720370&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68727&d=720370&f=cEDH,3,16,3/16,..\data\mtgtop8\deck_720370.txt
720371,https://www.mtgtop8.com/event?e=68727&d=720371&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68727&d=720371&f=cEDH,3,16,3/16,..\data\mtgtop8\deck_720371.txt
720372,https://www.mtgtop8.com/event?e=68728&d=720372&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68728&d=720372&f=cEDH,1,16,1/16,..\data\mtgtop8\deck_720372.txt
720373,https://www.mtgtop8.com/event?e=68728&d=720373&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68728&d=720373&f=cEDH,2,16,2/16,..\data\mtgtop8\deck_720373.txt
720374,https://www.mtgtop8.com/event?e=68728&d=720374&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68728&d=720374&f=cEDH,3,16,3/16,..\data\mtgtop8\deck_720374.txt
720375,https://www.mtgtop8.com/event?e=68728&d=720375&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68728&d=720375&f=cEDH,3,16,3/16,..\data\mtgtop8\deck_720375.txt
720376,https://www.mtgtop8.com/event?e=68728&d=720376&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68728&d=720376&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_720376.txt
720377,https://www.mtgtop8.com/event?e=68728&d=720377&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68728&d=720377&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_720377.txt
720378,https://www.mtgtop8.com/event?e=68728&d=720378&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68728&d=720378&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_720378.txt
720379,https://www.mtgtop8.com/event?e=68728&d=720379&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68728&d=720379&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_720379.txt
720135,https://www.mtgtop8.com/event?e=68696&d=720135&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68696&d=720135&f=cEDH,1,30,1/30,..\data\mtgtop8\deck_720135.txt
720136,https://www.mtgtop8.com/event?e=68696&d=720136&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68696&d=720136&f=cEDH,2,30,2/30,..\data\mtgtop8\deck_720136.txt
720137,https://www.mtgtop8.com/event?e=68696&d=720137&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68696&d=720137&f=cEDH,3,30,3/30,..\data\mtgtop8\deck_720137.txt
720138,https://www.mtgtop8.com/event?e=68696&d=720138&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68696&d=720138&f=cEDH,3,30,3/30,..\data\mtgtop8\deck_720138.txt
720139,https://www.mtgtop8.com/event?e=68696&d=720139&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68696&d=720139&f=cEDH,5,30,5/30,..\data\mtgtop8\deck_720139.txt
720140,https://www.mtgtop8.com/event?e=68696&d=720140&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68696&d=720140&f=cEDH,5,30.0,5/30,..\data\mtgtop8\deck_720140.txt
720141,https://www.mtgtop8.com/event?e=68696&d=720141&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68696&d=720141&f=cEDH,5,30.0,5/30,..\data\mtgtop8\deck_720141.txt
719675,https://www.mtgtop8.com/event?e=68634&d=719675&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68634&d=719675&f=cEDH,1,16.0,1/16,..\data\mtgtop8\deck_719675.txt
719676,https://www.mtgtop8.com/event?e=68634&d=719676&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68634&d=719676&f=cEDH,2,16.0,2/16,..\data\mtgtop8\deck_719676.txt
719677,https://www.mtgtop8.com/event?e=68634&d=719677&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68634&d=719677&f=cEDH,3,16.0,3/16,..\data\mtgtop8\deck_719677.txt
719678,https://www.mtgtop8.com/event?e=68634&d=719678&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68634&d=719678&f=cEDH,3,16.0,3/16,..\data\mtgtop8\deck_719678.txt
720723,https://www.mtgtop8.com/event?e=68776&d=720723&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68776&d=720723&f=cEDH,1,,,..\data\mtgtop8\deck_720723.txt
720724,https://www.mtgtop8.com/event?e=68776&d=720724&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68776&d=720724&f=cEDH,1,,,..\data\mtgtop8\deck_720724.txt
720725,https://www.mtgtop8.com/event?e=68776&d=720725&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68776&d=720725&f=cEDH,1,,,..\data\mtgtop8\deck_720725.txt
720128,https://www.mtgtop8.com/event?e=68695&d=720128&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68695&d=720128&f=cEDH,2,18.0,2/18,..\data\mtgtop8\deck_720128.txt
720129,https://www.mtgtop8.com/event?e=68695&d=720129&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68695&d=720129&f=cEDH,3,18.0,3/18,..\data\mtgtop8\deck_720129.txt
720130,https://www.mtgtop8.com/event?e=68695&d=720130&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68695&d=720130&f=cEDH,3,18.0,3/18,..\data\mtgtop8\deck_720130.txt
720131,https://www.mtgtop8.com/event?e=68695&d=720131&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68695&d=720131&f=cEDH,5,18.0,5/18,..\data\mtgtop8\deck_720131.txt
720132,https://www.mtgtop8.com/event?e=68695&d=720132&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68695&d=720132&f=cEDH,5,18.0,5/18,..\data\mtgtop8\deck_720132.txt
720133,https://www.mtgtop8.com/event?e=68695&d=720133&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68695&d=720133&f=cEDH,5,18.0,5/18,..\data\mtgtop8\deck_720133.txt
720134,https://www.mtgtop8.com/event?e=68695&d=720134&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68695&d=720134&f=cEDH,5,18.0,5/18,..\data\mtgtop8\deck_720134.txt
719787,https://www.mtgtop8.com/event?e=68652&d=719787&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68652&d=719787&f=cEDH,1,17.0,1/17,..\data\mtgtop8\deck_719787.txt
719788,https://www.mtgtop8.com/event?e=68652&d=719788&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68652&d=719788&f=cEDH,2,17.0,2/17,..\data\mtgtop8\deck_719788.txt
719789,https://www.mtgtop8.com/event?e=68652&d=719789&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68652&d=719789&f=cEDH,3,17.0,3/17,..\data\mtgtop8\deck_719789.txt
719790,https://www.mtgtop8.com/event?e=68652&d=719790&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68652&d=719790&f=cEDH,3,17.0,3/17,..\data\mtgtop8\deck_719790.txt
719520,https://www.mtgtop8.com/event?e=68612&d=719520&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719520&f=cEDH,1,52.0,1/52,..\data\mtgtop8\deck_719520.txt
719521,https://www.mtgtop8.com/event?e=68612&d=719521&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719521&f=cEDH,2,52.0,2/52,..\data\mtgtop8\deck_719521.txt
719522,https://www.mtgtop8.com/event?e=68612&d=719522&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719522&f=cEDH,3,52.0,3/52,..\data\mtgtop8\deck_719522.txt
719523,https://www.mtgtop8.com/event?e=68612&d=719523&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719523&f=cEDH,3,52.0,3/52,..\data\mtgtop8\deck_719523.txt
719524,https://www.mtgtop8.com/event?e=68612&d=719524&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719524&f=cEDH,5,52.0,5/52,..\data\mtgtop8\deck_719524.txt
719525,https://www.mtgtop8.com/event?e=68612&d=719525&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719525&f=cEDH,5,52,5/52,..\data\mtgtop8\deck_719525.txt
719526,https://www.mtgtop8.com/event?e=68612&d=719526&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719526&f=cEDH,5,52,5/52,..\data\mtgtop8\deck_719526.txt
719527,https://www.mtgtop8.com/event?e=68612&d=719527&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719527&f=cEDH,5,52,5/52,..\data\mtgtop8\deck_719527.txt
719528,https://www.mtgtop8.com/event?e=68612&d=719528&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719528&f=cEDH,9,52,9/52,..\data\mtgtop8\deck_719528.txt
719529,https://www.mtgtop8.com/event?e=68612&d=719529&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719529&f=cEDH,9,52,9/52,..\data\mtgtop8\deck_719529.txt
719530,https://www.mtgtop8.com/event?e=68612&d=719530&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719530&f=cEDH,9,52,9/52,..\data\mtgtop8\deck_719530.txt
719531,https://www.mtgtop8.com/event?e=68612&d=719531&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719531&f=cEDH,9,52,9/52,..\data\mtgtop8\deck_719531.txt
719532,https://www.mtgtop8.com/event?e=68612&d=719532&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719532&f=cEDH,9,52,9/52,..\data\mtgtop8\deck_719532.txt
719533,https://www.mtgtop8.com/event?e=68612&d=719533&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719533&f=cEDH,9,52,9/52,..\data\mtgtop8\deck_719533.txt
719534,https://www.mtgtop8.com/event?e=68612&d=719534&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719534&f=cEDH,9,52,9/52,..\data\mtgtop8\deck_719534.txt
719535,https://www.mtgtop8.com/event?e=68612&d=719535&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68612&d=719535&f=cEDH,9,52,9/52,..\data\mtgtop8\deck_719535.txt
719607,https://www.mtgtop8.com/event?e=68623&d=719607&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68623&d=719607&f=cEDH,1,20,1/20,..\data\mtgtop8\deck_719607.txt
719608,https://www.mtgtop8.com/event?e=68623&d=719608&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68623&d=719608&f=cEDH,2,20,2/20,..\data\mtgtop8\deck_719608.txt
719609,https://www.mtgtop8.com/event?e=68623&d=719609&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68623&d=719609&f=cEDH,3,20,3/20,..\data\mtgtop8\deck_719609.txt
719610,https://www.mtgtop8.com/event?e=68623&d=719610&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68623&d=719610&f=cEDH,3,20,3/20,..\data\mtgtop8\deck_719610.txt
719611,https://www.mtgtop8.com/event?e=68623&d=719611&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68623&d=719611&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_719611.txt
719612,https://www.mtgtop8.com/event?e=68623&d=719612&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68623&d=719612&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_719612.txt
719613,https://www.mtgtop8.com/event?e=68623&d=719613&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68623&d=719613&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_719613.txt
719614,https://www.mtgtop8.com/event?e=68623&d=719614&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68623&d=719614&f=cEDH,5,20,5/20,..\data\mtgtop8\deck_719614.txt
719880,https://www.mtgtop8.com/event?e=68663&d=719880&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68663&d=719880&f=cEDH,1,14,1/14,..\data\mtgtop8\deck_719880.txt
719881,https://www.mtgtop8.com/event?e=68663&d=719881&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68663&d=719881&f=cEDH,2,14,2/14,..\data\mtgtop8\deck_719881.txt
719882,https://www.mtgtop8.com/event?e=68663&d=719882&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68663&d=719882&f=cEDH,3,14,3/14,..\data\mtgtop8\deck_719882.txt
719883,https://www.mtgtop8.com/event?e=68663&d=719883&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68663&d=719883&f=cEDH,3,14,3/14,..\data\mtgtop8\deck_719883.txt
719599,https://www.mtgtop8.com/event?e=68622&d=719599&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68622&d=719599&f=cEDH,1,21,1/21,..\data\mtgtop8\deck_719599.txt
719600,https://www.mtgtop8.com/event?e=68622&d=719600&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68622&d=719600&f=cEDH,2,21,2/21,..\data\mtgtop8\deck_719600.txt
719601,https://www.mtgtop8.com/event?e=68622&d=719601&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68622&d=719601&f=cEDH,3,21,3/21,..\data\mtgtop8\deck_719601.txt
719602,https://www.mtgtop8.com/event?e=68622&d=719602&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68622&d=719602&f=cEDH,3,21,3/21,..\data\mtgtop8\deck_719602.txt
719603,https://www.mtgtop8.com/event?e=68622&d=719603&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68622&d=719603&f=cEDH,5,21,5/21,..\data\mtgtop8\deck_719603.txt
719604,https://www.mtgtop8.com/event?e=68622&d=719604&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68622&d=719604&f=cEDH,5,21,5/21,..\data\mtgtop8\deck_719604.txt
719605,https://www.mtgtop8.com/event?e=68622&d=719605&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68622&d=719605&f=cEDH,5,21,5/21,..\data\mtgtop8\deck_719605.txt
719606,https://www.mtgtop8.com/event?e=68622&d=719606&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68622&d=719606&f=cEDH,5,21,5/21,..\data\mtgtop8\deck_719606.txt
719622,https://www.mtgtop8.com/event?e=68625&d=719622&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68625&d=719622&f=cEDH,3,16,3/16,..\data\mtgtop8\deck_719622.txt
719623,https://www.mtgtop8.com/event?e=68625&d=719623&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68625&d=719623&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_719623.txt
719624,https://www.mtgtop8.com/event?e=68625&d=719624&f=cEDH,https://www.mtgtop8.com/mtgo/event?e=68625&d=719624&f=cEDH,5,16,5/16,..\data\mtgtop8\deck_719624.txt
